SKU,Nama Barang,BERAT (GR),BERAT (KG),Barcode Number,UPC / Barcode Product,MANUAL DATA VALIDATION,SKU GPU,KATEGORI,raw_name,clean_name,aug_variants,augmented_text,aug_variants_str
101756,Saikoro Meltique Saka 250gr,1000,1.0,1017560025,1017560025.0,1017560025 - Saikoro Meltique Saka 250gr,101756,Discontinue,Saikoro Meltique Saka 250gr,s u s,"['s u s untuk masakan indonesia', 's u s menu rumahan untuk masakan indonesia', 's u s cocok untuk grill untuk masakan indonesia', 's u s', 's u s cocok untuk grill', 's u s masakan nusantara untuk masakan indonesia']",s u s untuk masakan indonesia . s u s menu rumahan untuk masakan indonesia . s u s cocok untuk grill untuk masakan indonesia . s u s . s u s cocok untuk grill . s u s masakan nusantara untuk masakan indonesia,s u s untuk masakan indonesia|s u s menu rumahan untuk masakan indonesia|s u s cocok untuk grill untuk masakan indonesia|s u s|s u s cocok untuk grill|s u s masakan nusantara untuk masakan indonesia
101758,Saikoro Meltique Saka 1000 gr,1000,1.0,1017580100,1015610100.0,1017580100 - Saikoro Meltique Saka 1000 gr,101758,Discontinue,Saikoro Meltique Saka 1000 gr,s u s,"['s u s untuk masakan indonesia', 's u s menu rumahan untuk masakan indonesia', 's u s cocok untuk panggang untuk masakan indonesia', 's u s ideal untuk steak', 's u s', 's u s masakan nusantara']",s u s untuk masakan indonesia . s u s menu rumahan untuk masakan indonesia . s u s cocok untuk panggang untuk masakan indonesia . s u s ideal untuk steak . s u s . s u s masakan nusantara,s u s untuk masakan indonesia|s u s menu rumahan untuk masakan indonesia|s u s cocok untuk panggang untuk masakan indonesia|s u s ideal untuk steak|s u s|s u s masakan nusantara
101759,Saikoro Meltique Saka 500 gr,500,0.5,1017590050,1016260050.0,1017590050 - Saikoro Meltique Saka 500 gr,101759,Discontinue,Saikoro Meltique Saka 500 gr,s u s,"['s u s untuk masakan indonesia', 's u s menu rumahan untuk masakan indonesia', 's u s cocok untuk panggang', 's u s ideal untuk steak', 's u s cocok untuk tumis', 's u s']",s u s untuk masakan indonesia . s u s menu rumahan untuk masakan indonesia . s u s cocok untuk panggang . s u s ideal untuk steak . s u s cocok untuk tumis . s u s,s u s untuk masakan indonesia|s u s menu rumahan untuk masakan indonesia|s u s cocok untuk panggang|s u s ideal untuk steak|s u s cocok untuk tumis|s u s
101760,Tenderloin Meltique Saka 1000 gr,1000,1.0,1017600100,1017600100.0,1017600100 - Tenderloin Meltique Saka 1000 gr,101760,Discontinue,Tenderloin Meltique Saka 1000 gr,u s,"['u s menu rumahan', 'u s cocok untuk grill', 'u s cocok untuk tumis', 'u s untuk masakan indonesia', 'u s', 'u s cocok untuk panggang']",u s menu rumahan . u s cocok untuk grill . u s cocok untuk tumis . u s untuk masakan indonesia . u s . u s cocok untuk panggang,u s menu rumahan|u s cocok untuk grill|u s cocok untuk tumis|u s untuk masakan indonesia|u s|u s cocok untuk panggang
101269,Cumi Flower,1000,1.0,1012690100,1012690100.0,1012690100 - Cumi Flower,101269,Discontinue,Cumi Flower,u w,"['u w cocok untuk panggang', 'u w', 'u w ideal untuk steak', 'u w cocok untuk grill untuk masakan indonesia', 'u w untuk masakan indonesia', 'u w cocok untuk grill']",u w cocok untuk panggang . u w . u w ideal untuk steak . u w cocok untuk grill untuk masakan indonesia . u w untuk masakan indonesia . u w cocok untuk grill,u w cocok untuk panggang|u w|u w ideal untuk steak|u w cocok untuk grill untuk masakan indonesia|u w untuk masakan indonesia|u w cocok untuk grill
101761,Ikan Salmon Fillet Atlantik,1000,1.0,1017610100,1009110100.0,1017610100 - Ikan Salmon Fillet Atlantik,101761,Discontinue,Ikan Salmon Fillet Atlantik,s,"['s', 's cocok untuk panggang', 's cocok untuk tumis', 's untuk masakan indonesia', 's cocok untuk panggang untuk masakan indonesia', 's cocok untuk grill']",s . s cocok untuk panggang . s cocok untuk tumis . s untuk masakan indonesia . s cocok untuk panggang untuk masakan indonesia . s cocok untuk grill,s|s cocok untuk panggang|s cocok untuk tumis|s untuk masakan indonesia|s cocok untuk panggang untuk masakan indonesia|s cocok untuk grill
101763,Ribeye Meltique Saka 1000 gr,1000,1.0,1017630100,1017630100.0,1017630100 - Ribeye Meltique Saka 1000 gr,101763,Discontinue,Ribeye Meltique Saka 1000 gr,u s,"['u s masakan nusantara', 'u s cocok untuk grill', 'u s cocok untuk tumis', 'u s ideal untuk steak untuk masakan indonesia', 'u s', 'u s ideal untuk steak']",u s masakan nusantara . u s cocok untuk grill . u s cocok untuk tumis . u s ideal untuk steak untuk masakan indonesia . u s . u s ideal untuk steak,u s masakan nusantara|u s cocok untuk grill|u s cocok untuk tumis|u s ideal untuk steak untuk masakan indonesia|u s|u s ideal untuk steak
101765,Tenderloin Meltique Saka 200 gr,1000,1.0,1017650020,1017630100.0,1017650020 - Tenderloin Meltique Saka 200 gr,101765,Discontinue,Tenderloin Meltique Saka 200 gr,u s,"['u s cocok untuk grill untuk masakan indonesia', 'u s masakan nusantara', 'u s cocok untuk grill', 'u s untuk masakan indonesia', 'u s', 'u s ideal untuk steak']",u s cocok untuk grill untuk masakan indonesia . u s masakan nusantara . u s cocok untuk grill . u s untuk masakan indonesia . u s . u s ideal untuk steak,u s cocok untuk grill untuk masakan indonesia|u s masakan nusantara|u s cocok untuk grill|u s untuk masakan indonesia|u s|u s ideal untuk steak
101766,Tenderloin Meltique Saka 400 gr,1000,1.0,1017660100,1017630100.0,1017660100 - Tenderloin Meltique Saka 400 gr,101766,Discontinue,Tenderloin Meltique Saka 400 gr,u s,"['u s masakan nusantara', 'u s untuk masakan indonesia', 'u s', 'u s masakan nusantara untuk masakan indonesia', 'u s ideal untuk steak', 'u s cocok untuk panggang']",u s masakan nusantara . u s untuk masakan indonesia . u s . u s masakan nusantara untuk masakan indonesia . u s ideal untuk steak . u s cocok untuk panggang,u s masakan nusantara|u s untuk masakan indonesia|u s|u s masakan nusantara untuk masakan indonesia|u s ideal untuk steak|u s cocok untuk panggang
101722,Chuck Clod US Prime IOWA,1000,1.0,1017220100,1017220100.0,1017220100 - Chuck Clod US Prime IOWA,101722,Discontinue,Chuck Clod US Prime IOWA,u us w,"['u us w untuk masakan indonesia', 'u us w cocok untuk tumis untuk masakan indonesia', 'u us w masakan nusantara', 'u us w menu rumahan', 'u us w', 'u us w ideal untuk steak untuk masakan indonesia']",u us w untuk masakan indonesia . u us w cocok untuk tumis untuk masakan indonesia . u us w masakan nusantara . u us w menu rumahan . u us w . u us w ideal untuk steak untuk masakan indonesia,u us w untuk masakan indonesia|u us w cocok untuk tumis untuk masakan indonesia|u us w masakan nusantara|u us w menu rumahan|u us w|u us w ideal untuk steak untuk masakan indonesia
101852,Ribeye Meltique Saka 200 gr,1000,1.0,1018520100,1018470100.0,1018520100 - Ribeye Meltique Saka 200 gr,101852,Discontinue,Ribeye Meltique Saka 200 gr,u s,"['u s cocok untuk grill', 'u s cocok untuk tumis', 'u s', 'u s masakan nusantara untuk masakan indonesia', 'u s ideal untuk steak', 'u s cocok untuk panggang']",u s cocok untuk grill . u s cocok untuk tumis . u s . u s masakan nusantara untuk masakan indonesia . u s ideal untuk steak . u s cocok untuk panggang,u s cocok untuk grill|u s cocok untuk tumis|u s|u s masakan nusantara untuk masakan indonesia|u s ideal untuk steak|u s cocok untuk panggang
101851,Ribeye Meltique Saka 400 gr,1000,1.0,1018510100,1018470100.0,1018510100 - Ribeye Meltique Saka 400 gr,101851,Discontinue,Ribeye Meltique Saka 400 gr,u s,"['u s menu rumahan', 'u s masakan nusantara', 'u s untuk masakan indonesia', 'u s', 'u s masakan nusantara untuk masakan indonesia', 'u s cocok untuk panggang']",u s menu rumahan . u s masakan nusantara . u s untuk masakan indonesia . u s . u s masakan nusantara untuk masakan indonesia . u s cocok untuk panggang,u s menu rumahan|u s masakan nusantara|u s untuk masakan indonesia|u s|u s masakan nusantara untuk masakan indonesia|u s cocok untuk panggang
101712,Topside Wagyu MB 8-9 Diamantina,1000,1.0,1017120100,1017120100.0,1017120100 - Topside Wagyu MB 8-9 Diamantina,101712,Discontinue,Topside Wagyu MB 8-9 Diamantina,s w u,"['s w u masakan nusantara', 's w u ideal untuk steak', 's w u untuk masakan indonesia', 's w u', 's w u masakan nusantara untuk masakan indonesia', 's w u cocok untuk tumis']",s w u masakan nusantara . s w u ideal untuk steak . s w u untuk masakan indonesia . s w u . s w u masakan nusantara untuk masakan indonesia . s w u cocok untuk tumis,s w u masakan nusantara|s w u ideal untuk steak|s w u untuk masakan indonesia|s w u|s w u masakan nusantara untuk masakan indonesia|s w u cocok untuk tumis
101634,Babat Carnemax,1000,1.0,1016340100,1016340100.0,1016340100 - Babat Carnemax,101634,Discontinue,Babat Carnemax,,[''],,
101866,Chicken Steak Meltique,1000,1.0,1018660100,1018660100.0,1018660100 - Chicken Steak Meltique,101866,Discontinue,Chicken Steak Meltique,s u,"['s u cocok untuk panggang untuk masakan indonesia', 's u cocok untuk tumis untuk masakan indonesia', 's u untuk masakan indonesia', 's u ideal untuk steak untuk masakan indonesia', 's u', 's u cocok untuk tumis']",s u cocok untuk panggang untuk masakan indonesia . s u cocok untuk tumis untuk masakan indonesia . s u untuk masakan indonesia . s u ideal untuk steak untuk masakan indonesia . s u . s u cocok untuk tumis,s u cocok untuk panggang untuk masakan indonesia|s u cocok untuk tumis untuk masakan indonesia|s u untuk masakan indonesia|s u ideal untuk steak untuk masakan indonesia|s u|s u cocok untuk tumis
101883,Shortplate Split IOWA,1000,1.0,1018830100,1018830100.0,1018830100 - Shortplate Split IOWA,101883,Discontinue,Shortplate Split IOWA,s s w,"['s s w ideal untuk steak untuk masakan indonesia', 's s w cocok untuk grill', 's s w menu rumahan', 's s w ideal untuk steak', 's s w', 's s w masakan nusantara']",s s w ideal untuk steak untuk masakan indonesia . s s w cocok untuk grill . s s w menu rumahan . s s w ideal untuk steak . s s w . s s w masakan nusantara,s s w ideal untuk steak untuk masakan indonesia|s s w cocok untuk grill|s s w menu rumahan|s s w ideal untuk steak|s s w|s s w masakan nusantara
101884,Shortplate Split Nebraska,1000,1.0,1018840100,1018840100.0,1018840100 - Shortplate Split Nebraska,101884,Discontinue,Shortplate Split Nebraska,s s s,"['s s s ideal untuk steak', 's s s cocok untuk tumis', 's s s cocok untuk grill', 's s s', 's s s cocok untuk panggang', 's s s masakan nusantara']",s s s ideal untuk steak . s s s cocok untuk tumis . s s s cocok untuk grill . s s s . s s s cocok untuk panggang . s s s masakan nusantara,s s s ideal untuk steak|s s s cocok untuk tumis|s s s cocok untuk grill|s s s|s s s cocok untuk panggang|s s s masakan nusantara
101888,Meltique Mess Saka 1000 gr,1000,1.0,1018880100,1018880100.0,1018880100 - Meltique Mess Saka 1000 gr,101888,Discontinue,Meltique Mess Saka 1000 gr,u ss s,"['u ss s untuk masakan indonesia', 'u ss s', 'u ss s ideal untuk steak untuk masakan indonesia', 'u ss s cocok untuk panggang', 'u ss s cocok untuk tumis untuk masakan indonesia', 'u ss s masakan nusantara']",u ss s untuk masakan indonesia . u ss s . u ss s ideal untuk steak untuk masakan indonesia . u ss s cocok untuk panggang . u ss s cocok untuk tumis untuk masakan indonesia . u ss s masakan nusantara,u ss s untuk masakan indonesia|u ss s|u ss s ideal untuk steak untuk masakan indonesia|u ss s cocok untuk panggang|u ss s cocok untuk tumis untuk masakan indonesia|u ss s masakan nusantara
101918,Gooseneck Round Wagyu A5 Japan Miyazaki Gyu,1000,1.0,1019180100,1019180100.0,1019180100 - Gooseneck Round Wagyu A5 Japan Miyazaki Gyu,101918,Discontinue,Gooseneck Round Wagyu A5 Japan Miyazaki Gyu,s u w u u,"['s u w u u cocok untuk panggang untuk masakan indonesia', 's u w u u cocok untuk grill', 's u w u u ideal untuk steak', 's u w u u untuk masakan indonesia', 's u w u u', 's u w u u masakan nusantara']",s u w u u cocok untuk panggang untuk masakan indonesia . s u w u u cocok untuk grill . s u w u u ideal untuk steak . s u w u u untuk masakan indonesia . s u w u u . s u w u u masakan nusantara,s u w u u cocok untuk panggang untuk masakan indonesia|s u w u u cocok untuk grill|s u w u u ideal untuk steak|s u w u u untuk masakan indonesia|s u w u u|s u w u u masakan nusantara
101926,Karubi Plate Wagyu MB8-9 Jack's Creek,1000,1.0,1019260100,1019260100.0,1019260100 - Karubi Plate Wagyu MB8-9 Jack's Creek,101926,Discontinue,Karubi Plate Wagyu MB8-9 Jack's Creek,u w u s,"['u w u s untuk masakan indonesia', 'u w u s', 'u w u s cocok untuk grill', 'u w u s cocok untuk tumis untuk masakan indonesia', 'u w u s menu rumahan', 'u w u s masakan nusantara untuk masakan indonesia']",u w u s untuk masakan indonesia . u w u s . u w u s cocok untuk grill . u w u s cocok untuk tumis untuk masakan indonesia . u w u s menu rumahan . u w u s masakan nusantara untuk masakan indonesia,u w u s untuk masakan indonesia|u w u s|u w u s cocok untuk grill|u w u s cocok untuk tumis untuk masakan indonesia|u w u s menu rumahan|u w u s masakan nusantara untuk masakan indonesia
101730,Brisket PE Wagyu A5 Japan Satsuma Gyu,1000,1.0,1017300100,1017300100.0,1017300100 - Brisket PE Wagyu A5 Japan Satsuma Gyu,101730,Discontinue,Brisket PE Wagyu A5 Japan Satsuma Gyu,s w u s su u,"['s w u s su u cocok untuk grill untuk masakan indonesia', 's w u s su u menu rumahan', 's w u s su u', 's w u s su u ideal untuk steak', 's w u s su u untuk masakan indonesia', 's w u s su u menu rumahan untuk masakan indonesia']",s w u s su u cocok untuk grill untuk masakan indonesia . s w u s su u menu rumahan . s w u s su u . s w u s su u ideal untuk steak . s w u s su u untuk masakan indonesia . s w u s su u menu rumahan untuk masakan indonesia,s w u s su u cocok untuk grill untuk masakan indonesia|s w u s su u menu rumahan|s w u s su u|s w u s su u ideal untuk steak|s w u s su u untuk masakan indonesia|s w u s su u menu rumahan untuk masakan indonesia
102002,McCain Cajun Crispers Skin Off 6x2 kg,1000,1.0,1020020100,1020020100.0,1020020100 - McCain Cajun Crispers Skin Off 6x2 kg,102002,Discontinue,McCain Cajun Crispers Skin Off 6x2 kg,u s s s,"['u s s s masakan nusantara untuk masakan indonesia', 'u s s s cocok untuk tumis', 'u s s s cocok untuk panggang', 'u s s s', 'u s s s untuk masakan indonesia', 'u s s s masakan nusantara']",u s s s masakan nusantara untuk masakan indonesia . u s s s cocok untuk tumis . u s s s cocok untuk panggang . u s s s . u s s s untuk masakan indonesia . u s s s masakan nusantara,u s s s masakan nusantara untuk masakan indonesia|u s s s cocok untuk tumis|u s s s cocok untuk panggang|u s s s|u s s s untuk masakan indonesia|u s s s masakan nusantara
101127,Beef Patty Ryou 300 gr,1000,1.0,1011270100,1011640100.0,1011270100 - Beef Patty Ryou 300 gr,101127,Discontinue,Beef Patty Ryou 300 gr,u,"['u cocok untuk panggang', 'u untuk masakan indonesia', 'u', 'u menu rumahan', 'u ideal untuk steak', 'u cocok untuk grill']",u cocok untuk panggang . u untuk masakan indonesia . u . u menu rumahan . u ideal untuk steak . u cocok untuk grill,u cocok untuk panggang|u untuk masakan indonesia|u|u menu rumahan|u ideal untuk steak|u cocok untuk grill
102013,Tenderloin Meltique Steak 1000 gr,1000,1.0,1020130100,1020130100.0,1020130100 - Tenderloin Meltique Steak 1000 gr,102013,Discontinue,Tenderloin Meltique Steak 1000 gr,u s,"['u s menu rumahan', 'u s cocok untuk tumis', 'u s cocok untuk panggang untuk masakan indonesia', 'u s untuk masakan indonesia', 'u s', 'u s ideal untuk steak']",u s menu rumahan . u s cocok untuk tumis . u s cocok untuk panggang untuk masakan indonesia . u s untuk masakan indonesia . u s . u s ideal untuk steak,u s menu rumahan|u s cocok untuk tumis|u s cocok untuk panggang untuk masakan indonesia|u s untuk masakan indonesia|u s|u s ideal untuk steak
102014,Tenderloin Meltique Steak 400 gr,1000,1.0,1020140100,1020140100.0,1020140100 - Tenderloin Meltique Steak 400 gr,102014,Discontinue,Tenderloin Meltique Steak 400 gr,u s,"['u s masakan nusantara', 'u s cocok untuk tumis', 'u s untuk masakan indonesia', 'u s', 'u s masakan nusantara untuk masakan indonesia', 'u s ideal untuk steak']",u s masakan nusantara . u s cocok untuk tumis . u s untuk masakan indonesia . u s . u s masakan nusantara untuk masakan indonesia . u s ideal untuk steak,u s masakan nusantara|u s cocok untuk tumis|u s untuk masakan indonesia|u s|u s masakan nusantara untuk masakan indonesia|u s ideal untuk steak
102015,Tenderloin Meltique Steak 200 gr,1000,1.0,1020150100,1020150100.0,1020150100 - Tenderloin Meltique Steak 200 gr,102015,Discontinue,Tenderloin Meltique Steak 200 gr,u s,"['u s menu rumahan', 'u s masakan nusantara', 'u s untuk masakan indonesia', 'u s menu rumahan untuk masakan indonesia', 'u s', 'u s ideal untuk steak']",u s menu rumahan . u s masakan nusantara . u s untuk masakan indonesia . u s menu rumahan untuk masakan indonesia . u s . u s ideal untuk steak,u s menu rumahan|u s masakan nusantara|u s untuk masakan indonesia|u s menu rumahan untuk masakan indonesia|u s|u s ideal untuk steak
102010,Striploin Meltique Steak 1000 gr,1000,1.0,1020100100,1020100100.0,1020100100 - Striploin Meltique Steak 1000 gr,102010,Discontinue,Striploin Meltique Steak 1000 gr,s u s,"['s u s menu rumahan', 's u s cocok untuk tumis', 's u s', 's u s cocok untuk grill', 's u s masakan nusantara untuk masakan indonesia', 's u s ideal untuk steak untuk masakan indonesia']",s u s menu rumahan . s u s cocok untuk tumis . s u s . s u s cocok untuk grill . s u s masakan nusantara untuk masakan indonesia . s u s ideal untuk steak untuk masakan indonesia,s u s menu rumahan|s u s cocok untuk tumis|s u s|s u s cocok untuk grill|s u s masakan nusantara untuk masakan indonesia|s u s ideal untuk steak untuk masakan indonesia
102011,Striploin Meltique Steak 400 gr,1000,1.0,1020110100,1020110100.0,1020110100 - Striploin Meltique Steak 400 gr,102011,Discontinue,Striploin Meltique Steak 400 gr,s u s,"['s u s untuk masakan indonesia', 's u s cocok untuk panggang', 's u s ideal untuk steak', 's u s cocok untuk tumis', 's u s', 's u s cocok untuk grill']",s u s untuk masakan indonesia . s u s cocok untuk panggang . s u s ideal untuk steak . s u s cocok untuk tumis . s u s . s u s cocok untuk grill,s u s untuk masakan indonesia|s u s cocok untuk panggang|s u s ideal untuk steak|s u s cocok untuk tumis|s u s|s u s cocok untuk grill
102012,Striploin Meltique Steak 200 gr,1000,1.0,1020120100,1020120100.0,1020120100 - Striploin Meltique Steak 200 gr,102012,Discontinue,Striploin Meltique Steak 200 gr,s u s,"['s u s untuk masakan indonesia', 's u s cocok untuk tumis untuk masakan indonesia', 's u s ideal untuk steak', 's u s', 's u s cocok untuk grill', 's u s ideal untuk steak untuk masakan indonesia']",s u s untuk masakan indonesia . s u s cocok untuk tumis untuk masakan indonesia . s u s ideal untuk steak . s u s . s u s cocok untuk grill . s u s ideal untuk steak untuk masakan indonesia,s u s untuk masakan indonesia|s u s cocok untuk tumis untuk masakan indonesia|s u s ideal untuk steak|s u s|s u s cocok untuk grill|s u s ideal untuk steak untuk masakan indonesia
102016,Ribeye Meltique Steak 1000 gr,1000,1.0,1020160100,1020160100.0,1020160100 - Ribeye Meltique Steak 1000 gr,102016,Discontinue,Ribeye Meltique Steak 1000 gr,u s,"['u s masakan nusantara', 'u s cocok untuk grill', 'u s cocok untuk panggang untuk masakan indonesia', 'u s untuk masakan indonesia', 'u s', 'u s ideal untuk steak']",u s masakan nusantara . u s cocok untuk grill . u s cocok untuk panggang untuk masakan indonesia . u s untuk masakan indonesia . u s . u s ideal untuk steak,u s masakan nusantara|u s cocok untuk grill|u s cocok untuk panggang untuk masakan indonesia|u s untuk masakan indonesia|u s|u s ideal untuk steak
102017,Ribeye Meltique Steak 400 gr,1000,1.0,1020170100,1020170100.0,1020170100 - Ribeye Meltique Steak 400 gr,102017,Discontinue,Ribeye Meltique Steak 400 gr,u s,"['u s menu rumahan', 'u s cocok untuk tumis untuk masakan indonesia', 'u s', 'u s masakan nusantara untuk masakan indonesia', 'u s ideal untuk steak', 'u s cocok untuk panggang']",u s menu rumahan . u s cocok untuk tumis untuk masakan indonesia . u s . u s masakan nusantara untuk masakan indonesia . u s ideal untuk steak . u s cocok untuk panggang,u s menu rumahan|u s cocok untuk tumis untuk masakan indonesia|u s|u s masakan nusantara untuk masakan indonesia|u s ideal untuk steak|u s cocok untuk panggang
102018,Ribeye Meltique Steak 200 gr,1000,1.0,1020180100,1020180100.0,1020180100 - Ribeye Meltique Steak 200 gr,102018,Discontinue,Ribeye Meltique Steak 200 gr,u s,"['u s menu rumahan', 'u s cocok untuk grill', 'u s cocok untuk tumis', 'u s untuk masakan indonesia', 'u s', 'u s masakan nusantara untuk masakan indonesia']",u s menu rumahan . u s cocok untuk grill . u s cocok untuk tumis . u s untuk masakan indonesia . u s . u s masakan nusantara untuk masakan indonesia,u s menu rumahan|u s cocok untuk grill|u s cocok untuk tumis|u s untuk masakan indonesia|u s|u s masakan nusantara untuk masakan indonesia
102009,Meltique Steak Mix Cut 1000 gr,1000,1.0,1020090100,1020090100.0,1020090100 - Meltique Steak Mix Cut 1000 gr,102009,Discontinue,Meltique Steak Mix Cut 1000 gr,u s u,"['u s u ideal untuk steak', 'u s u untuk masakan indonesia', 'u s u masakan nusantara untuk masakan indonesia', 'u s u menu rumahan untuk masakan indonesia', 'u s u', 'u s u cocok untuk grill']",u s u ideal untuk steak . u s u untuk masakan indonesia . u s u masakan nusantara untuk masakan indonesia . u s u menu rumahan untuk masakan indonesia . u s u . u s u cocok untuk grill,u s u ideal untuk steak|u s u untuk masakan indonesia|u s u masakan nusantara untuk masakan indonesia|u s u menu rumahan untuk masakan indonesia|u s u|u s u cocok untuk grill
102032,Knuckle Whole Meltique,1000,1.0,1020320100,1020320100.0,1020320100 - Knuckle Whole Meltique,102032,Discontinue,Knuckle Whole Meltique,u w u,"['u w u ideal untuk steak', 'u w u cocok untuk panggang untuk masakan indonesia', 'u w u menu rumahan untuk masakan indonesia', 'u w u masakan nusantara untuk masakan indonesia', 'u w u', 'u w u cocok untuk tumis']",u w u ideal untuk steak . u w u cocok untuk panggang untuk masakan indonesia . u w u menu rumahan untuk masakan indonesia . u w u masakan nusantara untuk masakan indonesia . u w u . u w u cocok untuk tumis,u w u ideal untuk steak|u w u cocok untuk panggang untuk masakan indonesia|u w u menu rumahan untuk masakan indonesia|u w u masakan nusantara untuk masakan indonesia|u w u|u w u cocok untuk tumis
102052,Ikan Dory Fillet Premium NBL 1000gr,1000,1.0,1020520100,102052000.0,1020520100 - Ikan Dory Fillet Premium NBL 1000gr,102052,Discontinue,Ikan Dory Fillet Premium NBL 1000gr,u,"['u', 'u cocok untuk tumis', 'u menu rumahan untuk masakan indonesia', 'u ideal untuk steak', 'u cocok untuk panggang untuk masakan indonesia', 'u cocok untuk grill untuk masakan indonesia']",u . u cocok untuk tumis . u menu rumahan untuk masakan indonesia . u ideal untuk steak . u cocok untuk panggang untuk masakan indonesia . u cocok untuk grill untuk masakan indonesia,u|u cocok untuk tumis|u menu rumahan untuk masakan indonesia|u ideal untuk steak|u cocok untuk panggang untuk masakan indonesia|u cocok untuk grill untuk masakan indonesia
102053,Ikan Dory Fillet Premium 1000gr,1000,1.0,1020530100,1020530100.0,1020530100 - Ikan Dory Fillet Premium 1000gr,102053,Discontinue,Ikan Dory Fillet Premium 1000gr,u,"['u untuk masakan indonesia', 'u', 'u menu rumahan', 'u menu rumahan untuk masakan indonesia', 'u cocok untuk grill', 'u masakan nusantara']",u untuk masakan indonesia . u . u menu rumahan . u menu rumahan untuk masakan indonesia . u cocok untuk grill . u masakan nusantara,u untuk masakan indonesia|u|u menu rumahan|u menu rumahan untuk masakan indonesia|u cocok untuk grill|u masakan nusantara
102054,Ikan Tuna Fillet,1000,1.0,1020540100,1020540100.0,1020540100 - Ikan Tuna Fillet,102054,Discontinue,Ikan Tuna Fillet,u,"['u cocok untuk panggang', 'u masakan nusantara untuk masakan indonesia', 'u', 'u cocok untuk tumis', 'u untuk masakan indonesia', 'u ideal untuk steak untuk masakan indonesia']",u cocok untuk panggang . u masakan nusantara untuk masakan indonesia . u . u cocok untuk tumis . u untuk masakan indonesia . u ideal untuk steak untuk masakan indonesia,u cocok untuk panggang|u masakan nusantara untuk masakan indonesia|u|u cocok untuk tumis|u untuk masakan indonesia|u ideal untuk steak untuk masakan indonesia
102055,Ikan Salmon Fillet,1000,1.0,1020550100,1020550100.0,1020550100 - Ikan Salmon Fillet,102055,Discontinue,Ikan Salmon Fillet,s,"['s cocok untuk panggang', 's menu rumahan', 's untuk masakan indonesia', 's cocok untuk grill', 's ideal untuk steak', 's']",s cocok untuk panggang . s menu rumahan . s untuk masakan indonesia . s cocok untuk grill . s ideal untuk steak . s,s cocok untuk panggang|s menu rumahan|s untuk masakan indonesia|s cocok untuk grill|s ideal untuk steak|s
102177,Cumi Cendol,1000,1.0,1021770100,1021770100.0,1021770100 - Cumi Cendol,102177,Discontinue,Cumi Cendol,u,"['u cocok untuk panggang', 'u', 'u cocok untuk tumis', 'u menu rumahan untuk masakan indonesia', 'u ideal untuk steak', 'u cocok untuk panggang untuk masakan indonesia']",u cocok untuk panggang . u . u cocok untuk tumis . u menu rumahan untuk masakan indonesia . u ideal untuk steak . u cocok untuk panggang untuk masakan indonesia,u cocok untuk panggang|u|u cocok untuk tumis|u menu rumahan untuk masakan indonesia|u ideal untuk steak|u cocok untuk panggang untuk masakan indonesia
102254,Rump Cap MSA Nolan,1000,1.0,1022540100,1022540100.0,1022540100 - Rump Cap MSA Nolan,102254,Discontinue,Rump Cap MSA Nolan,u s,"['u s cocok untuk grill', 'u s cocok untuk tumis', 'u s cocok untuk panggang untuk masakan indonesia', 'u s untuk masakan indonesia', 'u s', 'u s ideal untuk steak']",u s cocok untuk grill . u s cocok untuk tumis . u s cocok untuk panggang untuk masakan indonesia . u s untuk masakan indonesia . u s . u s ideal untuk steak,u s cocok untuk grill|u s cocok untuk tumis|u s cocok untuk panggang untuk masakan indonesia|u s untuk masakan indonesia|u s|u s ideal untuk steak
102263,Rump Cap GFYG Nolan,1000,1.0,1022630100,1022630100.0,1022630100 - Rump Cap GFYG Nolan,102263,Discontinue,Rump Cap GFYG Nolan,u,"['u untuk masakan indonesia', 'u', 'u cocok untuk tumis', 'u ideal untuk steak untuk masakan indonesia', 'u cocok untuk grill untuk masakan indonesia', 'u masakan nusantara']",u untuk masakan indonesia . u . u cocok untuk tumis . u ideal untuk steak untuk masakan indonesia . u cocok untuk grill untuk masakan indonesia . u masakan nusantara,u untuk masakan indonesia|u|u cocok untuk tumis|u ideal untuk steak untuk masakan indonesia|u cocok untuk grill untuk masakan indonesia|u masakan nusantara
102271,40 CL MHS,1000,1.0,1022710100,1022710100.0,1022710100 - 40 CL MHS,102271,Discontinue,40 CL MHS,s,"['s cocok untuk panggang', 's masakan nusantara', 's cocok untuk grill untuk masakan indonesia', 's untuk masakan indonesia', 's cocok untuk grill', 's']",s cocok untuk panggang . s masakan nusantara . s cocok untuk grill untuk masakan indonesia . s untuk masakan indonesia . s cocok untuk grill . s,s cocok untuk panggang|s masakan nusantara|s cocok untuk grill untuk masakan indonesia|s untuk masakan indonesia|s cocok untuk grill|s
102258,Babat Putih,1000,1.0,1022580100,1022580100.0,1022580100 - Babat Putih,102258,Discontinue,Babat Putih,u,"['u cocok untuk panggang', 'u untuk masakan indonesia', 'u', 'u menu rumahan untuk masakan indonesia', 'u cocok untuk grill untuk masakan indonesia', 'u cocok untuk tumis untuk masakan indonesia']",u cocok untuk panggang . u untuk masakan indonesia . u . u menu rumahan untuk masakan indonesia . u cocok untuk grill untuk masakan indonesia . u cocok untuk tumis untuk masakan indonesia,u cocok untuk panggang|u untuk masakan indonesia|u|u menu rumahan untuk masakan indonesia|u cocok untuk grill untuk masakan indonesia|u cocok untuk tumis untuk masakan indonesia
